t,ax,ay,az,gx,gy,gz,temp
755,0.066951,-0.011956,9.789218,0.001064,-0.00745,-0.001064,26.1875
756,0.026302,0.023911,9.894427,0.005321,-0.005321,0.00745,26.375
757,0.019129,0.009564,9.920729,0.006385,-0.005321,0.006385,26.5625
758,-0.004782,0.019129,9.875298,0.004257,-0.001064,0.00745,26.5
759,-0.007173,0.035867,9.83704,-0.002128,-0.005321,0.002128,26.375
760,-0.016738,0.035867,9.853778,-0.005321,-0.002128,0.00745,26.4375
761,-0.019129,0.019129,9.841822,0.001064,0.002128,0.004257,26.6875
762,0.026302,-0.007173,9.81552,0.001064,-0.001064,-0.003193,26.5
763,0.045431,0.038258,9.794,0.006385,-0.001064,0.002128,26.3125
764,0.02152,-0.009564,9.829867,0.005321,0,0.003193,26.5625
765,0.009564,0.026302,9.882471,0.005321,-0.003193,-0.002128,26.625
766,0.054996,0.023911,9.822693,0.001064,0.001064,0.004257,26.625
767,0.062169,0.011956,9.903991,0.004257,-0.002128,-0.002128,26.4375
768,0.057387,-0.011956,9.877689,0.005321,0.001064,0.002128,26.625
769,0.105209,-0.014347,9.918338,0.001064,0.001064,0.003193,26.625
770,0.088471,-0.014347,9.894427,0.003193,0.001064,0.003193,26.6875
771,0.08608,0.019129,9.884862,0.005321,-0.008514,0,26.5
772,0.059778,-0.007173,9.88008,0.005321,-0.00745,0.002128,26.4375
773,-0.016738,-0.004782,9.906382,0.005321,0.002128,-0.002128,26.6875
774,0.007173,0,9.903991,0.008514,-0.002128,0.003193,26.8125
775,0.009564,0.023911,9.865733,0.002128,-0.00745,0.003193,26.4375
776,0.014347,0.016738,9.913556,0.004257,-0.005321,-0.002128,26.4375
777,0.074125,0.028693,9.903991,0.001064,-0.001064,0.003193,26.625
778,0.057387,-0.011956,9.863342,0.003193,-0.002128,0,26.5625
779,0.026302,0.045431,9.892036,0.002128,-0.001064,0.002128,26.625
780,0.002391,0.052604,9.896818,0.00745,-0.004257,-0.003193,26.3125
781,-0.014347,0.02152,9.892036,0.003193,-0.00745,0.00745,26.6875
782,0,-0.002391,9.9016,0.00745,-0.003193,0.00745,26.625
783,0.031084,0.02152,9.860951,0.006385,0.002128,0.004257,26.5625
784,0.009564,0.023911,9.920729,0.00745,-0.002128,0.005321,26.375
785,0.040649,0.023911,9.925511,0.005321,-0.001064,-0.002128,26.6875
786,0.028693,0.028693,9.887253,0.001064,0,0.001064,26.5625
787,0.031084,-0.014347,9.9016,0.004257,-0.004257,0.00745,26.625
788,0.014347,0.011956,9.882471,0.006385,0.001064,0.011706,26.6875
789,-0.026302,0.014347,9.846604,0.003193,-0.001064,0.003193,26.5625
790,0.004782,-0.004782,9.949422,0.002128,-0.001064,0.002128,26.5625
791,0.009564,0.040649,9.827476,0.003193,0,0.004257,26.4375
792,-0.035867,0.06456,9.935076,0.005321,0.002128,-0.002128,26.5
793,0.002391,0.054996,9.827476,0.00745,-0.004257,0.001064,26.4375
794,0.019129,0.062169,9.899209,0.004257,-0.002128,0.006385,26.5625
795,-0.007173,0.059778,9.865733,-0.001064,-0.006385,0.006385,26.5625
796,0.04304,0.04304,9.808347,0,0.001064,0.003193,26.5625
797,0,0.028693,9.817911,0.002128,-0.002128,0.00745,26.5625
798,-0.009564,0.038258,9.796391,0.004257,-0.004257,0.002128,26.375
799,0.009564,0.004782,9.865733,0.003193,-0.005321,0.004257,26.5
800,0.062169,-0.02152,9.853778,0.001064,0.006385,0.00745,26.625
801,0.054996,0.009564,9.88008,0.004257,-0.003193,0.006385,26.4375
802,0.08608,0.057387,9.894427,0.002128,0,0,26.5
803,0.093253,-0.028693,9.865733,0.005321,0.002128,0,26.375
804,0.066951,-0.004782,9.870516,0.003193,-0.003193,0.00745,26.5
805,0.06456,-0.019129,9.856169,0.004257,-0.002128,0.005321,26.4375
806,0.031084,-0.007173,9.930293,0.002128,-0.001064,-0.001064,26.6875
807,0.069342,0.002391,9.875298,0.003193,0.003193,0.005321,26.4375
808,0.095645,0.002391,9.915947,0.00745,-0.005321,0.004257,26.5
809,0.045431,0.023911,9.903991,0.005321,0.001064,0.001064,26.5
810,0.047822,-0.011956,9.918338,0.004257,-0.004257,0.002128,26.4375
811,0.040649,-0.007173,9.958987,0.00745,-0.002128,0.002128,26.375
812,-0.014347,0.016738,9.88008,0.002128,0.001064,0,26.8125
813,0.007173,0.023911,9.911165,0.004257,-0.001064,0.001064,26.5625
814,-0.031084,0.035867,9.915947,0.003193,-0.003193,0,26.5
815,0.004782,0.004782,9.913556,0.004257,-0.004257,0.003193,26.375
816,0.004782,-0.002391,9.889645,0,0.002128,0.006385,26.5
817,-0.035867,0.076516,9.827476,0.002128,-0.002128,0.003193,26.4375
818,0.038258,0.06456,9.882471,0.001064,0.002128,0.001064,26.6875
819,0.038258,0.033476,9.779653,0.001064,0,0.003193,26.5
820,-0.031084,0.011956,9.810738,-0.001064,0,0.004257,26.4375
821,0.04304,0.023911,9.81552,0,-0.003193,0.006385,26.6875
822,0.057387,0.009564,9.872907,0.001064,0,0.003193,26.5
823,0.04304,-0.007173,9.899209,0.00745,0.002128,0.001064,26.6875
824,0.098036,-0.002391,9.853778,0.009578,0.004257,0.001064,26.5625
825,0.076516,-0.002391,9.892036,0.002128,-0.006385,0.002128,26.4375
826,0.069342,0.011956,9.958987,0.006385,0,0.008514,26.4375
827,0.050213,0.002391,9.896818,0.003193,0.001064,0.00745,26.5
828,0.102818,-0.035867,9.877689,0.003193,-0.004257,0.003193,26.4375
829,0.031084,0.026302,9.829867,0.003193,-0.003193,0.00745,26.625
830,0.014347,0.033476,9.896818,0.006385,-0.002128,-0.002128,26.5625
831,0.02152,0.071733,9.892036,0.002128,-0.001064,0.003193,26.625
832,0.016738,0.054996,9.882471,0.004257,-0.001064,0.003193,26.5
833,0.007173,0.040649,9.877689,0.004257,0,0.005321,26.375
834,0.007173,0.019129,9.844213,0.006385,-0.006385,-0.003193,26.6875
835,0.004782,0.038258,9.892036,0.003193,-0.006385,0,26.5625
836,0.031084,0.023911,9.798782,0.004257,-0.003193,0.006385,26.5
837,0.023911,0.026302,9.83704,0.005321,-0.004257,-0.001064,26.625
838,0.088471,0.023911,9.820302,-0.003193,-0.004257,0.001064,26.3125
839,0.033476,-0.011956,9.848996,0.00745,-0.002128,-0.003193,26.375
840,0.078907,0.023911,9.844213,0.00745,-0.004257,0.004257,26.5625
841,0.098036,0.026302,9.856169,0.004257,-0.003193,0,26.4375
842,0.050213,-0.011956,9.954205,0.004257,0.002128,0.002128,26.5625
843,0.071733,0.031084,9.829867,0.00745,-0.002128,-0.002128,26.5
844,0.016738,0.02152,9.85856,0.003193,-0.002128,0,26.5625
845,-0.016738,-0.011956,9.918338,0.00745,-0.005321,0.001064,26.5
846,-0.023911,0.023911,9.949422,0.008514,-0.004257,0.002128,26.6875
847,0.009564,0.040649,9.908773,0.002128,0.003193,-0.004257,26.6875
848,-0.011956,0.038258,9.832258,0.001064,0.001064,0.008514,26.625
849,0.035867,0.023911,9.877689,0.004257,0.001064,0.005321,26.5
850,0,0.019129,9.848996,0.003193,0,0,26.5
851,0.045431,0.007173,9.834649,-0.001064,-0.002128,-0.003193,26.5
852,0.054996,0.002391,9.88008,0,-0.002128,-0.002128,26.375
853,0.033476,0.04304,9.884862,0.00745,0.004257,0.004257,26.375
854,0.076516,-0.007173,9.892036,0.004257,0.005321,0.003193,26.5
855,0.062169,0.019129,9.899209,0.005321,-0.003193,0.00745,26.625
856,0.1076,0.045431,9.911165,0.005321,-0.002128,0,26.5625
857,0.033476,-0.004782,9.9016,0.006385,-0.003193,0.005321,26.375
858,0.035867,0.019129,9.899209,0.001064,0.003193,-0.001064,26.625
859,0.062169,0,9.88008,0.004257,-0.002128,0.004257,26.5
860,0.016738,0.007173,9.947031,0.005321,-0.00745,0,26.625
861,-0.028693,-0.007173,9.860951,0.004257,0.001064,0,26.3125
862,0.026302,0.054996,9.892036,0.003193,-0.004257,0,26.5
863,-0.004782,0.035867,9.882471,0.006385,-0.005321,0.001064,26.625
864,-0.016738,0.016738,9.841822,0.006385,-0.003193,0.006385,26.5625
865,0.04304,0.019129,9.813129,0.003193,0.001064,0.005321,26.625
866,0.007173,0.040649,9.810738,0.005321,-0.003193,-0.002128,26.75
867,0.026302,-0.002391,9.827476,0.002128,0.003193,0.003193,26.625
868,-0.002391,0.014347,9.870516,0,-0.003193,-0.004257,26.5625
869,0.100427,-0.002391,9.85856,-0.001064,-0.002128,0,26.5625
870,0.093253,0.038258,9.865733,0.003193,-0.002128,0.005321,26.4375
871,0.105209,0.059778,9.856169,0.00745,-0.003193,-0.003193,26.5
872,0.054996,0.040649,9.875298,0.002128,0.002128,0.006385,26.5625
873,0.083689,-0.007173,9.92312,0.009578,-0.006385,0,26.5
874,0.081298,-0.023911,9.908773,0.005321,0,0.002128,26.5625
875,0.088471,0.038258,9.925511,0.006385,0.002128,-0.001064,26.5625
876,0.066951,-0.009564,9.868125,-0.002128,-0.004257,0.001064,26.5
877,0.040649,0.023911,9.870516,0.001064,-0.006385,-0.010642,26.6875
878,0.026302,0.009564,9.870516,0,-0.005321,-0.001064,26.75
879,0.011956,-0.014347,9.92312,0.006385,-0.001064,0.006385,26.625
880,0.028693,0.040649,9.911165,-0.002128,-0.002128,-0.003193,26.625
881,0.026302,-0.02152,9.908773,0.009578,0.001064,0.004257,26.5
882,-0.004782,0.016738,9.853778,0.003193,-0.004257,0.003193,26.75
883,0.028693,0.04304,9.911165,0.003193,-0.006385,0.002128,26.125
884,0.007173,0.04304,9.872907,0.002128,-0.003193,0.004257,26.625
885,-0.016738,0.023911,9.92312,0.001064,-0.003193,-0.001064,26.3125
886,0.040649,0.023911,9.892036,0.002128,-0.002128,-0.002128,26.6875
887,0.019129,0.038258,9.92312,0.00745,-0.008514,-0.003193,26.3125
888,0.011956,-0.011956,9.889645,0.002128,-0.006385,0.003193,26.3125
889,0.031084,0.057387,9.848996,0.009578,-0.006385,-0.004257,26.3125
890,0.023911,-0.002391,9.863342,0.005321,-0.003193,-0.005321,26.625
891,0.004782,-0.009564,9.808347,0.002128,0,0,26.5625
892,0.002391,-0.002391,9.892036,0.005321,-0.00745,0.005321,26.5
893,0.04304,0.026302,9.83704,-0.002128,-0.006385,0.002128,26.5
894,0.088471,0.057387,9.805956,0.011706,-0.001064,-0.001064,26.6875
895,0.105209,0.009564,9.856169,0.003193,0.002128,-0.002128,26.4375
896,0.031084,0.016738,9.903991,0.005321,0.001064,0.001064,26.6875
897,0.081298,0.016738,9.930293,0.006385,0.001064,0.010642,26.625
898,0.057387,0.047822,9.851387,0.005321,0.002128,-0.003193,26.375
899,0.090862,-0.019129,9.927902,0.00745,0.005321,0.005321,26.625
900,0.040649,0.009564,9.908773,0.010642,-0.004257,0.004257,26.5
901,0.121947,0.009564,9.791609,-0.001064,-0.001064,0.002128,26.625
902,0.06456,-0.016738,9.927902,0.002128,-0.005321,0.005321,26.5625
903,0.08608,0.040649,9.884862,-0.002128,-0.001064,0.00745,26.625
904,0.074125,0.026302,9.860951,0.010642,-0.011706,0.004257,26.625
905,0.035867,0.007173,9.9016,0.004257,-0.005321,0.009578,26.4375
906,0.016738,0.004782,9.913556,0.00745,0,0.002128,26.375
907,-0.004782,0.014347,9.875298,0.006385,0.001064,0.002128,26.5
908,-0.004782,0.02152,9.846604,0,0,-0.001064,26.5
909,0.004782,-0.004782,9.875298,0.004257,-0.002128,0.004257,26.625
910,0.028693,0.016738,9.875298,0,-0.00745,0.001064,26.5
911,0.007173,0.019129,9.834649,0.010642,-0.002128,0.008514,26.5
912,0.019129,0.014347,9.853778,0.003193,-0.001064,-0.003193,26.625
913,0.050213,0,9.853778,0.003193,-0.002128,0.001064,26.5
914,0.047822,-0.002391,9.870516,0,0.005321,0,26.5
915,0.059778,-0.038258,9.820302,0.009578,-0.005321,0.004257,26.5
916,0.054996,0.033476,9.882471,0.002128,0,0.004257,26.5
917,0.047822,0.02152,9.88008,0.006385,0.001064,0.001064,26.5
918,0.078907,0.009564,9.887253,0.009578,0,-0.001064,26.625
919,0.062169,-0.014347,9.844213,0.003193,-0.005321,0.002128,26.4375
920,0.050213,-0.007173,9.906382,0.004257,-0.006385,-0.004257,26.625
921,0.062169,0,9.887253,0.001064,-0.008514,0.001064,26.3125
922,0.019129,0.004782,9.908773,0.002128,-0.008514,0.001064,26.5625
923,-0.033476,0.066951,9.877689,-0.001064,-0.001064,0.001064,26.5625
924,-0.011956,0.035867,9.9016,0.001064,-0.001064,-0.001064,26.5625
925,-0.016738,-0.009564,9.875298,0.001064,0.001064,0.002128,26.6875
926,-0.040649,0.019129,9.829867,0,-0.004257,-0.003193,26.5
927,0.002391,0.040649,9.848996,0.001064,-0.001064,0.001064,26.5
928,0.028693,0.019129,9.860951,0.002128,0.003193,0.002128,26.6875
929,0.011956,0.040649,9.908773,0.009578,0.003193,0.004257,26.625
930,-0.011956,0.045431,9.865733,0.005321,-0.002128,0.00745,26.4375
931,0.011956,0.009564,9.844213,0.001064,-0.003193,0.004257,26.5625
932,-0.011956,0.019129,9.865733,0.004257,-0.002128,0.001064,26.5
933,-0.016738,0.014347,9.856169,0.002128,-0.002128,0,26.625
934,0.033476,0.011956,9.856169,-0.002128,-0.004257,0.006385,26.5
935,-0.02152,-0.014347,9.832258,0.003193,0,-0.004257,26.4375
936,0.031084,0.023911,9.832258,0.002128,0.003193,0.001064,26.6875
937,0.057387,0.016738,9.827476,0.002128,-0.004257,0.00745,26.4375
938,0.062169,0.016738,9.877689,0.004257,-0.004257,0.002128,26.6875
939,0.066951,-0.02152,9.865733,0.011706,-0.004257,-0.001064,26.375
940,0.04304,0.023911,9.877689,0.005321,-0.006385,0,26.5625
941,0.062169,0.033476,9.88008,0.00745,-0.001064,0.002128,26.625
942,0.062169,0.014347,9.865733,0.00745,-0.001064,-0.004257,26.5625
943,0.090862,-0.004782,9.925511,0.003193,-0.003193,0.008514,26.5
944,0.04304,-0.002391,9.85856,0.005321,-0.002128,-0.001064,26.6875
945,0.093253,0.033476,9.908773,-0.001064,0,-0.001064,26.625
946,0.04304,0.023911,9.906382,0.008514,-0.002128,-0.001064,26.6875
947,0.059778,-0.016738,9.896818,0.009578,0.001064,-0.003193,26.4375
948,-0.02152,0.02152,9.884862,0.005321,-0.004257,-0.001064,26.4375
949,-0.035867,0,9.908773,0.006385,-0.002128,0.009578,26.625
950,-0.011956,0.052604,9.88008,0,0,0.003193,26.5
951,0.040649,0.023911,9.808347,-0.001064,0.002128,0.006385,26.5
952,0.02152,0.04304,9.784436,0.004257,-0.003193,-0.001064,26.4375
953,0.062169,-0.007173,9.829867,0.002128,-0.001064,0.003193,26.6875
954,0.04304,-0.002391,9.899209,0.001064,-0.001064,0.002128,26.5625
955,0.057387,0.023911,9.803564,0.003193,-0.002128,0.004257,26.5
956,0.081298,0,9.884862,0.001064,-0.004257,0.004257,26.375
957,0.071733,0.059778,9.906382,0.004257,-0.006385,-0.004257,26.5
958,0.04304,-0.016738,9.853778,0.009578,-0.003193,-0.001064,26.375
959,0.023911,0.031084,9.872907,0.006385,-0.003193,0.004257,26.5625
960,0.031084,0.009564,9.9016,0.001064,-0.002128,0.004257,26.375
961,-0.004782,0.009564,9.930293,0.006385,-0.004257,0.001064,26.5
962,0.062169,0.028693,9.903991,0.008514,-0.002128,0.005321,26.5625
963,0.019129,0.028693,9.92312,0,-0.003193,-0.002128,26.625
964,0.004782,0.016738,9.932685,0.009578,-0.003193,-0.003193,26.375
965,0.033476,0.023911,9.896818,0.008514,-0.006385,0.002128,26.5625
966,0.038258,0.035867,9.896818,0,0,-0.002128,26.625
967,0.004782,0.040649,9.892036,0.001064,-0.002128,0.005321,26.375
968,0.011956,0.050213,9.848996,0.008514,0.001064,0.006385,26.4375
969,-0.014347,0.040649,9.911165,0.003193,-0.002128,0.005321,26.6875
970,-0.002391,0.023911,9.865733,0.002128,-0.003193,0.003193,26.5
971,-0.06456,0.038258,9.860951,0,0,0.005321,26.375
972,0,0.033476,9.851387,0.001064,-0.006385,0.004257,26.4375
973,0.019129,0.014347,9.813129,0.003193,-0.001064,0.00745,26.5625
974,0.026302,0.040649,9.825084,0.006385,-0.004257,0.001064,26.5625
975,0.076516,-0.016738,9.9016,0.004257,-0.00745,0.002128,26.625
976,0.076516,0.014347,9.872907,0.006385,-0.003193,0.004257,26.6875
977,0.105209,0.031084,9.884862,0.001064,0.001064,0.005321,26.6875
978,0.112382,0.031084,9.894427,0,-0.004257,-0.001064,26.4375
979,0.04304,0.031084,9.877689,0,-0.006385,0.006385,26.4375
980,0.078907,0.014347,9.884862,0.008514,0,0,26.5625
981,0.04304,-0.033476,9.906382,0.004257,-0.004257,0.00745,26.375
982,0.057387,0.038258,9.887253,0.004257,-0.002128,0.005321,26.375
983,0.011956,0.033476,9.899209,0.006385,-0.006385,0.006385,26.625
984,0.026302,0.050213,9.94464,-0.003193,-0.001064,0.002128,26.5625
985,0.038258,0.031084,9.851387,0.003193,-0.004257,0.003193,26.3125
986,-0.007173,0.035867,9.829867,0.001064,0,0,26.5
987,0.011956,0.019129,9.822693,0.001064,-0.00745,0.002128,26.625
988,0.007173,0.016738,9.827476,0.002128,-0.006385,0.004257,26.3125
989,0.026302,0.014347,9.798782,0.001064,-0.002128,-0.002128,26.4375
990,-0.002391,0.026302,9.791609,0.005321,-0.004257,0.002128,26.6875
991,0.066951,0.004782,9.9016,-0.002128,-0.002128,0.001064,26.625
992,0.090862,0.004782,9.870516,0.008514,0.001064,-0.002128,26.3125
993,0.081298,0.023911,9.868125,0.00745,0.002128,-0.00745,26.3125
994,0.083689,0.028693,9.865733,0.006385,0,0.001064,26.625
995,0.045431,-0.019129,9.884862,0.003193,-0.005321,0.005321,26.625
996,-0.011956,0.009564,9.887253,0.003193,0,-0.006385,26.625
997,0.007173,0.004782,9.896818,0,0.001064,-0.002128,26.625
998,-0.028693,0.035867,9.937467,0.003193,0.004257,0.004257,26.5625
999,-0.011956,0.04304,9.863342,0.005321,-0.002128,0.004257,26.6875
1000,0.04304,0.028693,9.856169,0,-0.002128,0.006385,26.625
